transactionId;basket;customerType;totalAmount;returnLabel
9924624101;[4, 4, 2, 4, 4, 3, 3];new;441;1
2583947307;[4, 2, 1];existing;297;0
1791561154;[3, 4, 3, 0, 3];new;400;0
2991718753;[1, 4, 2, 3, 1, 2, 4];existing;315;0
4860470285;[3, 3];existing;20;0
8719165395;[1, 0, 0, 2];existing;60;0
2768265567;[3, 3, 2, 5, 3, 2, 2, 0];existing;416;0
2108608682;[2, 4, 4, 5];existing;284;0
4778898257;[2];existing;19;0
8319707739;[3, 2, 2, 3, 5];existing;595;0
9315621849;[1, 4, 3, 0, 1, 1];existing;552;0
7163318033;[2, 2, 0, 1, 1, 3, 1, 4];existing;360;0
8535610822;[5, 0, 1, 2, 4, 5, 2, 4, 0, 3];existing;;0
2137150567;[5, 4, 2, 2, 1];existing;345;0
5562945253;[2, 5, 3, 3, 0, 5];existing;510;0
8718821280;[4, 3, 5, 3, 0, 5];existing;444;0
7493721583;[2];existing;20;1
3555882429;[0, 3, 1, 1];existing;380;0
7492465987;[3];existing;93;1
7761722678;[2];existing;104;1
9546938403;[4, 2, 0, 2, 0];new;580;0
3566683802;[0, 2, 4, 3];existing;400;0
9667585084;[4, 1, 5];existing;84;0
7679669111;[4, 1, 2, 0];existing;140;0
4246812734;[4, 3];existing;166;0
8122453838;[3, 4, 3, 3, 3, 0, 4];new;700;1
4341871433;[4, 4, 1, 3];existing;252;1
5000708077;[3, 1, 3, 3, 3, 2, 3, 4, 4];new;432;1
5914172618;[2, 3, 4, 4, 1, 4, 4];new;301;1
3061588587;[0, 2, 4, 2, 4, 0, 3];existing;217;0
4653335054;[1];existing;72;0
2896177419;[0, 4, 4, 4, 5, 2, 0];existing;728;0
2051958385;[0];existing;75;0
3839444163;[4, 2, 0];new;390;1
3261344691;[3, 4, 4, 4, 1, 4];new;336;1
7953397335;[4, 5, 1, 0, 2, 0, 2, 4, 3, 4, 3, 4];new;888;0
1477370528;[2];new;43;0
3056983878;[4, 5, 5];existing;51;0
7349834293;[4, 2, 2, 2, 4];new;310;1
6250449360;[3, 5, 5];existing;30;0
7915274339;[4, 3, 3, 4];existing;68;0
1586164304;[2, 2, 4, 4, 3, 3, 0, 4, 2];existing;405;1
1507275961;[5];existing;97;0
6802314532;[4];existing;48;1
4950473094;[2, 2, 5, 3];existing;452;0
1493030039;[4, 3, 4, 3];existing;80;1
5402937827;[2, 0, 1, 3, 2, 2];;528;0
8558712483;[4, 4, 4, 4, 4];new;230;1
8008453664;[2, 5, 5, 0];existing;228;0
1082042880;[0, 0, 3, 0, 3, 5, 0];existing;546;0
9282657478;[2, 5, 2];existing;39;0
2557105556;[4];new;29;1
6973147193;[2];existing;56;0
7832702545;[3, 5, 4, 2, 3, 3];existing;708;0
7784143008;[4, 4, 3, 5, 3, 0, 3];existing;357;0
1433581919;[4, 4, 3];existing;39;1
1202375541;[4, 4];existing;90;1
9584607619;[2, 0, 3, 0, 2, 1, 2, 5, 5];existing;432;0
7395573903;[4];new;47;1
8820976958;[2, 2];existing;112;0
6904073362;[5, 3, 5];new;30;0
2638281250;[4];existing;37;0
1623601254;[4, 4, 3];existing;165;1
4000581699;[2, 4, 5, 3, 0];existing;250;0
5510244001;[2, 3, 1, 2, 4, 1, 4, 5, 1, 2, 0, 5];existing;;0
3965908713;[2, 3, 3, 5, 4, 1];existing;480;0
6026837770;[4, 2, 2, 4, 1, 0, 4];new;294;1
2210563361;[4, 0, 4, 3, 3, 3, 3, 2, 3, 4, 3, 3, 3];existing;130;1
7805648282;[1];existing;40;0
3202192591;[0, 3, 4, 4];existing;80;1
3847629281;[2, 4, 1, 1, 4, 4];existing;456;0
8366707090;[2, 5, 4, 3, 1];existing;355;0
7117304565;[2];new;70;0
6547898173;[4, 1, 4];existing;318;0
9019406120;[2, 3];;162;0
2584708679;[3, 2, 3, 3, 3];new;385;1
8262518889;[1, 1];existing;44;0
6673763376;[5, 3, 2, 5, 1, 1, 1, 4];existing;520;0
4551305446;[1, 2, 4];existing;30;0
6868178354;[0, 0, 3, 2];existing;248;0
2134734577;[0];existing;67;0
4563682988;[1, 5, 5, 3, 5, 0, 3, 1];existing;496;0
6437695045;[4, 0];existing;60;0
6641495058;[3, 3, 1, 0, 5, 0];existing;438;0
4636691859;[3, 3, 3, 4, 3, 1, 2, 1, 0];existing;459;1
9155258581;[3, 4, 1, 0, 3, 1, 0, 5, 1];new;828;0
7380619007;[0, 2, 3, 5, 2];existing;315;0
1581817765;[4];existing;10;0
1076912532;[3, 0, 1];new;234;0
4771023595;[2, 0, 2, 4];existing;204;0
2892005393;[0, 4, 1, 5, 4, 0, 0];new;112;0
7958272506;[5, 4, 1, 5, 2, 0];existing;210;0
6512319266;[4];existing;48;0
8455289167;[1, 0];existing;192;0
9478418820;[1, 5, 4];existing;195;0
7212138989;[0, 1, 1, 1];existing;260;0
4494593307;[4, 4, 4, 4, 4, 3, 1, 3, 1];new;612;1
3559272727;[1];existing;60;0
4603275884;[4, 4, 3];existing;180;1
4195531087;[5, 1, 2, 4, 2];new;70;0
4299913687;[1];existing;44;0
5442578697;[4, 0, 4, 2];new;;0
8621293224;[3, 4, 3, 3, 4, 3, 0];existing;70;1
6573405910;[0, 4, 2, 0, 1, 4];new;;1
4447381911;[3, 4, 4, 4, 4, 4];existing;216;1
4152225217;[4, 1, 5];existing;234;0
2037650903;[1, 4, 3, 3];new;528;1
7007552747;[1, 2, 4, 2, 1];existing;240;0
2724708056;[3, 2];existing;114;0
6660823423;[4, 3, 4, 1, 1, 4, 1];existing;532;1
6941758249;[2, 4, 3];new;54;0
8860169429;[4];existing;10;0
1030433179;[2, 3, 3, 4];existing;216;0
5294220609;[5, 4, 5, 3, 5, 4, 0];existing;287;0
2933850907;[1, 5, 1];existing;120;0
6612802025;[3, 0, 2, 4, 1, 4];new;570;1
2909504319;[4, 4, 3, 4, 0, 2, 4, 1];existing;1104;1
3369918324;[3, 4, 5];existing;285;0
1717462366;[4, 2, 2, 2, 1];existing;290;0
5337995321;[0, 4, 0];existing;147;0
2560057989;[2, 0, 2, 3, 4, 0];new;468;0
6617290635;[3, 5, 4, 2, 3, 2, 3];existing;357;0
3541469230;[0, 0];new;20;0
6541507729;[3, 0, 1, 0, 2, 5, 5];existing;70;0
7715734694;[4, 1, 0, 3];existing;148;0
4963905260;[4];new;64;1
5947868469;[4, 3, 3];new;147;1
6619445482;[4, 3, 3, 2, 4, 3];existing;252;0
1711748895;[1, 1, 0, 0, 5, 0, 3];existing;;0
4925401617;[2, 3, 0, 2];existing;156;0
4380853099;[4, 2, 3, 4];existing;204;1
4840490588;[2, 5, 0, 4, 4, 2, 5, 1];existing;368;0
6534458003;[1];existing;46;0
7803371632;[0, 5, 4, 4, 5, 3];existing;60;0
8718683958;[1, 4, 0];existing;240;0
6025203188;[3, 2, 5, 5, 1];existing;205;0
6300641917;[2, 2, 4, 4, 2, 4, 5, 5];existing;832;0
5635644981;[5, 5, 2, 2, 3, 3, 0, 3, 0, 0, 3];existing;110;0
6794316412;[1, 1, 3, 3, 5, 1, 0];existing;721;0
6177762076;[4, 4, 4, 4, 2, 4];existing;156;1
4692897663;[2];new;10;0
3189282717;[0];existing;12;0
5906414807;[4, 3, 1, 2, 2, 4];existing;378;0
1313802933;[0, 5, 2, 1];existing;240;0
4148436226;[4, 4, 5, 3];existing;220;0
5604516148;[5, 0];existing;180;0
8557323244;[2, 3, 4, 1];existing;212;0
9363455910;[4, 3, 1, 4, 3, 1];;60;1
3489872612;[4, 1, 4, 1, 5, 3];existing;174;0
2481053172;[1];existing;71;1
4207387386;[3, 3, 1, 1, 4, 0];new;630;0
5563915071;[4];existing;94;1
3951589113;[5, 0, 2, 2, 0];existing;185;0
2424937553;[3, 5];new;68;0
8553779208;[4];existing;39;0
9046497774;[5, 4, 5, 0, 5];existing;430;0
9453373021;[5, 0, 3, 3];existing;240;0
4338868671;[0, 1];existing;148;0
5663561883;[0, 3, 0, 1, 3, 4, 0, 3, 2, 4];existing;180;0
5161273900;[5, 4];existing;60;0
9827539385;[4];new;;1
6234334040;[5];;75;0
7223678335;[3, 4];new;106;0
2397874958;[0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 3];new;396;1
7220128373;[4];new;70;1
1749192600;[3, 4, 4, 2, 2, 5, 1, 4, 4, 2];existing;700;0
1571467658;[4, 2, 0, 1, 4];existing;350;0
8497069611;[5];new;10;0
8893164248;[4, 5, 1, 3, 1];existing;;0
8822259235;[4, 3, 1, 0, 3];new;250;1
3588828375;[1, 1, 2, 1, 0];existing;280;0
8017094533;[4, 5, 4, 2, 0, 0, 4];existing;245;0
7062228033;[5, 4, 5, 5, 4, 0, 0, 0];existing;264;0
7223544072;[3, 4, 1, 3, 3];new;225;1
6484427259;[3, 1, 4];existing;342;1
9254805021;[1];existing;56;0
3809377861;[3, 2, 3, 3, 4, 0, 2];new;539;0
5069822163;[4, 4, 4, 2, 4, 4, 3, 3, 1, 3];existing;970;1
5907022143;[5, 3, 5, 0];new;136;0
8678608426;[4];new;44;0
9955033618;[4];new;58;1
8429984242;[2, 3, 1, 3, 1, 4, 3, 2, 1, 0];existing;390;0
3409186540;[3, 4, 3, 4, 3, 4];new;420;1
4168503103;[3, 3, 1, 5, 0, 2, 0, 3, 2];existing;423;0
9026335014;[3, 1, 0, 1, 0, 2, 5];existing;476;0
9584582958;[2, 0, 4, 4, 4, 1];existing;282;1
4547761810;[2];existing;65;0
3567759269;[5, 4, 5, 5, 4, 4];existing;354;0
6837076195;[4];existing;74;1
4219665524;[2, 4, 2, 2, 3, 5, 4, 0, 2];new;882;0
5573328212;[0, 4, 3, 0, 2, 3, 4, 1];new;664;1
7001663568;[4];existing;70;1
1828612891;[2, 4, 3, 3, 2];existing;300;0
9122441593;[5, 5, 0, 0, 2];existing;190;0
6773875212;[4, 3, 2];existing;315;1
1684477463;[4, 3];new;110;1
2393586788;[2, 3, 1, 3, 1, 4, 5, 4];existing;864;0
2381455864;[3];new;71;1
4504208683;[2];;83;0
3896151758;[1, 1, 4, 4, 5, 4, 4, 0, 1];existing;666;0
5639196760;[0, 2, 4, 3, 3];new;340;1
6938131827;[0, 2, 4, 4, 2, 1, 2, 1, 5, 0];existing;650;0
4525043028;[2, 5];existing;90;0
4469938886;[3, 5, 5, 0];existing;136;0
9001637798;[3, 4, 4, 3, 3, 4];existing;378;1
1322948754;[2, 2];new;208;0
1057076930;[3, 3, 4, 3, 2];new;475;1
5139276284;[4, 4];new;80;1
7072741871;[2, 2, 2];existing;309;1
7572788761;[4, 1, 3, 1, 3];existing;;0
5037896019;[4, 4, 4, 2, 4, 4];new;258;1
5867875218;[5];new;23;0
7487363516;[0, 4];existing;160;0
9109515034;[3];new;93;1
2878550017;[5, 0, 2, 1];existing;248;0
7725103299;[2, 4, 2, 3, 5];existing;50;0
6039050540;[5, 1, 3, 1, 1, 3];existing;408;0
2208172967;[1];new;10;0
8916739997;[4, 3, 4, 3, 3, 2, 4, 4];existing;584;1
6062265584;[1];new;56;0
6405900736;[0, 0, 4, 0, 3, 0, 5, 4, 2];existing;90;0
8319307665;[2, 4, 0, 0];existing;168;0
7948265315;[0, 1, 3, 0, 4];existing;285;0
7851938780;[1, 4, 3, 2, 4];new;245;1
2517691853;[4, 4, 4];new;369;1
2032000027;[3, 4, 0, 3, 0, 0];existing;216;0
9076110580;[2, 5];existing;86;0
9024814676;[0, 0, 2];existing;261;0
1619692691;[3, 0, 1, 2, 1];new;350;1
4961159680;[5, 1, 4, 3, 2, 4, 2, 0, 3, 1, 1, 5, 4];existing;975;0
4111442319;[2, 5, 3, 3, 3, 4, 3, 4];existing;864;0
5091675594;[5];new;47;0
4976112128;[3, 1, 4, 4, 4, 4, 4];new;364;1
6807395187;[4, 1, 3];existing;30;1
3377312127;[4, 4, 2, 1, 1, 5];existing;510;0
2853857270;[1, 2, 5, 1];existing;188;0
7208611245;[4, 2, 3, 2, 3];new;360;1
6918513987;[4, 4, 3, 3, 3, 5, 4, 5];existing;216;0
1132324660;[5, 4, 4, 0, 4];new;215;0
6511369303;[5, 3, 1, 3, 2, 2, 2, 3, 1, 3];existing;660;0
8511499522;[3, 5, 3, 4, 5];existing;520;0
3775013775;[1, 1, 4, 3, 3];new;265;1
3358151811;[2, 2, 0, 2, 5, 4, 1, 0, 4, 5, 1];existing;352;0
6969937154;[0, 0, 3, 1, 5, 1, 0, 5, 3, 1, 2, 2];new;420;0
6715001853;[5, 5, 1, 2, 5, 2, 4];existing;280;0
7540752634;[2, 0, 3, 4, 5, 3, 2, 5];existing;360;0
3490043846;[3, 1, 4];new;165;1
7183145860;[1, 4, 2, 3, 2, 2, 1, 1];existing;496;0
2630350251;[4, 4, 3, 4, 4, 2];existing;402;1
7507759883;[3, 1, 4, 1, 1, 0];existing;384;0
6464380200;[3, 0];new;28;0
8301481975;[0, 2];existing;180;0
9353426726;[3];new;39;0
7318316076;[4];new;91;1
1468051453;[4, 4, 1, 3, 0, 3, 4];new;469;1
2532585501;[0, 1, 4, 0, 4, 1, 1, 2, 3, 4, 3];existing;1012;0
7664305241;[2, 4];existing;154;1
5816851446;[5, 2, 4];existing;168;0
2108160990;[4, 4, 4];existing;330;0
2290944422;[5, 5, 5, 2, 1, 1];new;168;0
3210227153;[4, 4, 4, 4, 0, 1, 3, 0, 3, 2, 3, 4, 4];existing;130;1
8837876061;[1, 4, 4, 3];new;352;1
8952471889;[5];new;10;0
7658796511;[3, 3, 0, 2, 1];existing;185;0
3612188237;[4];new;46;1
9583753311;[4, 2, 2, 1, 5, 1, 4];new;497;0
5017389446;[3, 2, 4];new;138;1
6016382761;[5, 1, 5, 2];new;344;0
9411126785;[1, 3];existing;84;0
7737560032;[4, 0, 3, 2, 2, 4];existing;432;0
5385494534;[3, 0, 2, 4, 2, 3, 0, 1];existing;;0
3874046704;[4, 4, 4, 4, 4];new;310;1
1512479456;[0, 1, 1];existing;246;0
2950757476;[0, 0, 4, 3, 4, 3, 4, 5];existing;272;0
8182687051;[4];new;86;1
4157952250;[2, 4, 3];new;81;1
9285884320;[2, 2, 4, 3, 1];new;225;0
2872952237;[0];new;45;0
4873915134;[4, 3, 4];new;48;0
3185436180;[2, 4];existing;134;1
6530745789;[3, 1, 1, 4, 2, 4, 4, 4];existing;448;1
2019997522;[4, 0, 4];existing;231;1
4827964202;[3];new;36;0
6541232255;[3];existing;64;0
4070259421;[0, 2];existing;26;0
8728457167;[2];existing;34;0
4181219266;[3, 3, 1];existing;96;1
4084952797;[5, 5, 5, 0];new;268;0
8582636413;[4, 3, 4, 3, 4];existing;360;1
9633884086;[3, 2, 0];existing;225;0
6676365280;[4];existing;50;0
7385814228;[3, 3, 5, 5, 4, 1, 3, 3];existing;536;0
4370849407;[0, 3];new;110;0
1199939692;[5, 3, 2, 0];existing;440;0
3819908751;[5, 4, 5, 4, 1, 2];existing;276;0
3991593735;[5, 2];existing;102;0
1478235870;[2, 1, 0, 3, 1];existing;100;0
3014231957;[5, 2, 3];existing;30;0
2222459189;[3, 0];existing;126;1
7669147309;[5, 3, 0, 0, 1, 5, 5];existing;448;0
5620433229;[3, 3, 2, 0, 5, 3, 2, 0, 4];existing;486;0
4094521199;[4, 4, 5, 0];new;44;0
6783255890;[4, 0, 0, 1, 2, 0];existing;60;0
5565687864;[1];existing;36;0
1184442114;[2, 2, 3, 4, 1, 2, 0, 0, 2, 1];existing;340;0
5691295537;[4, 0];existing;148;0
9852768588;[0, 3, 0, 4, 3, 4, 4, 4];existing;624;1
6311004515;[3, 2, 3, 1, 1, 1, 0];existing;70;0
8944498200;[4, 3, 2, 3, 4, 4];new;114;1
3056402475;[4, 4, 3, 0];new;312;1
9106388443;[3, 1, 4, 5];existing;212;0
9005358766;[1, 0];existing;62;0
7739670461;[0, 0, 1];existing;;0
1030061926;[1, 2];new;92;0
4729804417;[3, 4, 5, 4, 0, 0, 5, 0, 0, 5];existing;790;0
3021851167;[5, 2];existing;64;0
4858692542;[3, 0, 3, 4];existing;192;1
8645801314;[2, 1, 3, 1, 0, 1, 4, 0, 3, 4, 0, 5];new;120;0
6476783697;[3, 4, 2, 0];existing;68;0
5030977582;[2, 4, 3];new;237;1
4589294627;[1, 1, 1, 2];existing;236;0
6609523500;[4, 1];existing;20;0
7759548025;[3, 2, 0, 0, 2];existing;50;0
1221664750;[1, 4, 4, 4, 2];existing;140;1
4273923398;[3, 0];existing;88;0
3246721441;[4, 3, 4, 4];existing;136;1
8133360709;[4, 3, 4, 3, 4, 3, 2];new;791;1
8090536336;[4, 4, 4, 2, 4];new;450;1
1436247983;[4, 4];existing;20;0
9382251070;[2, 1, 2, 3];new;228;1
7908114186;[3, 2, 1, 4, 5, 5];existing;60;0
8533428250;[3, 4, 4, 3, 4];new;225;1
3085707169;[2, 4, 4, 4, 0, 2, 1];existing;588;1
6674723334;[2, 4];existing;;0
7414485410;[0, 1, 4, 5];existing;120;0
5826326967;[3];existing;59;0
7752931591;[4];new;81;0
6614929728;[4, 4, 3, 3, 3];new;190;1
8888906188;[3, 5, 3, 4, 1, 1];existing;210;0
6507313482;[0, 5, 1, 4, 1, 0];new;324;0
5386938501;[4, 4, 4];;237;1
3171726763;[2, 3];existing;156;0
7690917453;[3, 0, 4, 0, 1, 4, 5, 4, 2];;;0
6674244284;[1, 5];existing;74;0
2995758705;[5, 2, 0, 4, 4];existing;50;0
2725060333;[4, 3, 1, 1, 5, 0, 4];existing;294;0
9841108053;[5, 4, 5];new;75;0
3406441970;[0];new;103;1
9856881970;[3, 4, 0, 2, 4, 2, 3, 4, 4, 4, 3];new;110;1
6619477948;[5, 5, 2, 3, 0, 2];new;60;0
4333062659;[0, 3, 3, 1, 1, 5];existing;432;0
8942571356;[3, 1, 5];existing;168;0
8738238996;[4, 3, 1, 3, 2, 1];existing;216;0
2128092943;[5, 4, 0];existing;78;0
8750138048;[3, 4, 1, 4, 5, 0, 2, 3];existing;480;0
7413319782;[3, 3, 2, 1, 2];existing;150;0
1223003217;[2, 5, 0, 1, 4, 2, 1, 1, 5];existing;585;0
4786667425;[3];existing;45;0
5704400221;[4, 4, 3, 4];new;220;1
8519085423;[3, 4, 4, 1, 2, 3, 5, 2];new;;0
4351528893;[5];existing;45;0
3579238481;[2, 5, 3, 4, 1];existing;120;0
7942980696;[4, 3];existing;24;0
2700577289;[1];existing;102;1
1698766642;[1, 2, 4, 2];new;248;0
1818177521;[3, 2, 4, 2];existing;40;0
5130425240;[2, 4, 5, 1, 2, 0, 0];existing;553;0
9713309952;[4, 3, 0, 3, 4];new;115;1
2309405573;[1, 3, 3, 4, 0, 4];existing;;1
1449763177;[0, 0, 2, 0, 2];existing;280;0
1357550627;[0, 5];existing;122;0
3229193451;[4, 2, 5, 4];existing;372;0
1152100446;[1, 2, 3, 3, 4];existing;120;0
6100605439;[1, 2, 0, 3, 2, 1];existing;144;0
1994430274;[2, 1, 1];existing;162;0
5632783659;[3, 1, 1, 1, 2, 0];new;546;0
7909697047;[4, 5];new;102;0
6764177976;[1, 1, 5, 4, 0, 4];existing;132;0
3394652636;[1, 5, 4, 2, 1, 0, 1, 4];existing;544;0
6094149234;[2, 1, 3, 2, 4, 2, 0];new;259;0
7707605819;[4, 3, 4, 2, 5, 1];;306;0
9905111416;[1, 4, 2, 2, 0];existing;50;0
7367026427;[0, 1, 5];existing;165;0
6070220571;[1, 4];new;88;1
9430004738;[1, 4, 2, 4, 0];existing;275;0
8784688148;[5, 0, 0, 5, 2, 3, 3];existing;70;0
3957207379;[0];existing;95;0
7603218398;[5];existing;42;0
3360466349;[3];new;23;1
8467379868;[4, 4, 0, 2, 1, 0, 4, 4, 3, 1];existing;530;1
5301626427;[0, 1, 5];existing;213;0
4846969621;[0, 0, 3, 0, 3, 0, 2];existing;707;0
3977162457;[1, 1, 2];existing;105;0
3724006307;[3, 4, 4, 3, 4];existing;490;1
4523685157;[3];existing;22;0
5123691203;[1, 1];existing;168;1
4305198358;[2, 2, 2, 0, 3];existing;220;0
8621284530;[3, 3, 3, 2];new;224;1
1658857621;[4, 4, 3, 4, 3];new;270;1
7601077666;[0, 3, 4, 3, 4, 4];new;132;1
9751534052;[2, 4, 3, 3];new;276;1
8996326227;[1, 0, 4, 1, 0, 5, 2, 1, 4];new;90;0
2680325935;[3, 4, 4, 4, 5, 5];existing;246;0
6969513953;[4, 4, 2, 1, 1, 4];new;372;1
1538275168;[3, 0, 3, 4, 4];new;385;1
8968495015;[4, 4];existing;118;1
7224631584;[0, 2, 5, 5, 4, 1, 0, 4];existing;688;0
7081324339;[1, 3, 0, 2, 2];existing;50;0
8635845244;[3, 0, 2, 1, 0];existing;130;0
2993598155;[2];existing;108;0
4661643366;[1, 0, 5, 1, 4, 0, 4, 3];existing;256;0
2339069394;[5, 2, 0, 3, 3, 2, 2];existing;231;0
7813226549;[0];existing;26;0
1327971410;[2, 2, 4];new;180;0
2854729116;[3];existing;12;0
9016574391;[2, 1];existing;70;0
1794635691;[4, 4];existing;150;1
7216391189;[4];existing;65;1
3131975254;[5, 4, 5, 0, 5, 3];existing;750;0
7715958971;[1, 4, 3, 2, 3, 5, 1];existing;357;0
4706103502;[1, 4];new;106;1
6164227280;[3, 2];existing;192;0
5528614973;[1, 2, 3];existing;135;0
1741345031;[4, 2];existing;112;1
9917970335;[3, 4, 3, 4];existing;140;1
9893430591;[3, 4, 2, 3, 4];;200;0
5455669401;[4, 3, 3, 4];existing;180;1
4382597954;[4, 4, 0, 4, 3];existing;155;1
9085192059;[4, 2, 4, 4, 3];existing;370;1
4276095922;[4, 3];existing;36;1
4743497637;[0, 5, 5, 2, 5];existing;415;0
3154078477;[1, 0, 4, 0];existing;276;0
7898904833;[1];existing;23;0
8431317139;[5, 3, 5, 3, 5, 0, 1, 4, 5, 2];existing;710;0
3517639147;[2, 1, 0, 5];new;244;0
4478697272;[4, 4, 4, 0];existing;212;1
2617588939;[0, 0, 4, 4, 5, 1, 0];existing;357;0
9565015139;[1];existing;85;0
9142066306;[2, 2, 5];existing;180;0
5874074823;[5, 1, 5, 2, 3, 3, 3];existing;567;0
4638255549;[4, 4, 2, 1, 4, 3, 1, 4, 3];existing;396;1
6440165437;[4, 4, 4, 5, 0, 5, 1, 2];existing;432;0
9989282069;[0];;47;0
9302124100;[0, 0, 3, 4, 3];existing;365;1
3937794904;[5, 2, 4, 5, 5, 4];existing;120;0
4803882376;[2, 2, 4, 1];existing;340;1
6591214270;[3, 3, 0];existing;186;0
2306592457;[0];existing;;0
5453907198;[3, 4];existing;128;0
6306557995;[3, 3];new;34;0
2035736784;[1, 0, 5, 2, 2, 2, 5, 1, 3, 2, 4, 4, 3, 4, 2];existing;735;0
6976596629;[4, 1, 4, 4, 0, 4];existing;174;1
5501767519;[0];new;42;0
5062307646;[4, 4, 1];existing;90;0
8638287898;[5, 0, 2, 1, 3, 0, 4, 4, 2];existing;;0
5240706561;[0, 4, 5, 4, 3];existing;440;0
2834425243;[2, 0, 4, 5, 0, 1];existing;342;0
6395992361;[5, 0];existing;104;0
1280304673;[5, 4];existing;20;0
9059051349;[0, 5, 1, 2, 3, 3];existing;126;0
7168163626;[1, 3, 4, 3];existing;508;0
6559613240;[0];existing;81;0
8016281650;[1, 3];new;20;0
2185128412;[4, 0, 0, 1, 5, 5, 5, 4, 4, 5];existing;150;0
9839397005;[1, 4];new;96;1
6027226433;[1, 5, 3, 3, 2];existing;110;0
1408645807;[3, 2, 3, 3, 0, 0, 1];existing;385;0
6352658090;[0];existing;10;0
6333750227;[1, 2, 4];new;174;0
5193891801;[1, 3, 2, 2];new;212;0
4585528198;[4];existing;19;0
1169339728;[4, 4, 2, 4];new;176;1
3126872191;[0, 1, 2, 0, 0, 1, 5, 5, 0, 5];existing;880;0
9623732683;[4];existing;10;1
5584907865;[3, 3, 3, 3, 2, 4, 4];new;385;1
5485172888;[1, 4, 4, 5];existing;340;0
4895786134;[3, 2, 4, 1, 0, 4, 3, 5, 2];existing;90;0
4355458401;[4, 2, 4, 4, 4, 4, 1];existing;252;1
8309785033;[2, 3, 0];existing;240;1
6054668061;[3, 0];existing;54;0
6879996656;[3];existing;48;0
3629328984;[0, 0, 3, 4, 4, 1];existing;516;0
5482926237;[0, 2, 1, 5, 3, 4];existing;150;0
5577799154;[3, 4, 3, 4, 4, 0, 4, 3, 3];new;1152;1
8080870677;[3, 2, 3, 4];existing;124;0
6434651708;[4, 1, 1, 4, 1, 5, 4, 1, 3];existing;531;0
3215098865;[3, 4, 3, 1];existing;;1
6929403455;[3, 4, 2, 4, 3, 4, 3];new;721;1
6485225769;[1, 4, 2, 2, 3, 3];existing;60;0
1368661880;[0, 4, 2, 0, 4];existing;290;0
4310062424;[5, 1, 5, 1, 0, 1];existing;60;0
9849423445;[2, 3, 2, 1, 4, 0];existing;156;0
3573572433;[2, 3, 0, 4, 2];existing;185;0
7051277219;[4, 3, 0, 0, 3, 0, 5, 5];existing;80;0
4357386915;[0, 4, 1, 1];new;272;1
4982452565;[1];existing;76;0
9208596434;[3, 4, 3, 4];existing;388;1
1214536178;[5];existing;16;0
8691617794;[0, 1];new;106;0
7857833003;[5];existing;81;0
5507202049;[2, 5];existing;212;0
1354583393;[3, 1, 3, 4, 4, 4];existing;186;1
1128937833;[4, 4, 3, 3, 4, 4, 3, 2, 4, 4];new;830;1
6378229136;[2, 5, 3, 1, 0, 0, 0];existing;273;0
2608243385;[3, 2, 1, 5];existing;136;0
6403865433;[4, 5, 4, 2, 1, 1];existing;294;0
9433844134;[0, 2];new;38;1
2425746634;[0, 4, 2, 4];new;508;1
5671521296;[2, 4, 4, 3, 4, 2];new;822;1
7203448457;[3, 0, 4, 4, 3, 4, 1];new;770;1
3757046132;[5];existing;44;0
5025383049;[4, 3, 3, 4, 2, 4];new;780;1
9862142827;[1, 3, 0, 2, 3, 1];existing;252;0
2150937524;[5, 1, 4, 2, 3];existing;605;0
6361466296;[2];existing;42;0
5162141351;[1, 5, 0, 4, 3, 0, 2];existing;98;0
5343620257;[4, 3, 1, 3];new;320;1
5765181839;[4, 4, 3, 2];existing;264;0
2947290724;[4, 3, 3, 2, 4];new;405;1
5858130038;[4, 4, 4];existing;129;1
2350842608;[3];new;76;1
9499445214;[2, 5, 2];existing;;0
6467179621;[3, 3, 4, 4];new;252;1
3351803144;[0, 4, 4, 4, 0, 4];new;420;1
9279497955;[1, 4, 3, 2, 0, 3, 0, 4];existing;328;0
6188279990;[3, 5, 1, 5, 2, 0];existing;84;0
9376824430;[5, 1, 0];existing;381;0
3046535581;[5, 5];new;56;0
3342504005;[4, 0, 0, 4, 2];existing;280;0
2581492522;[2, 0, 2, 5, 5];new;50;0
6735483301;[1, 3, 0, 3, 4, 1];existing;;0
5365152112;[0, 2, 4, 0, 3];existing;255;0
2304448558;[0, 1, 0, 2, 2, 1, 4, 4];existing;312;0
3539000328;[3, 4, 0, 4];new;56;0
9283506871;[1, 2, 4];existing;237;0
6743736972;[1, 0, 5, 0, 2, 2, 1, 2, 5];existing;117;0
5014341470;[1, 0, 0, 2];existing;264;0
3001287393;[3, 5, 0, 0];existing;360;0
7663974843;[1, 1, 3, 1, 0];existing;375;0
9126077071;[0, 1, 1, 3];existing;344;0
8192042468;[1, 1, 2, 1, 1];existing;205;0
5056096921;[4, 4, 3, 0];existing;316;0
7123749714;[0, 1, 3, 1, 0, 4, 2, 2];existing;488;0
8583390331;[2, 0, 4, 2, 3, 2];existing;366;0
8379202965;[4, 3, 3, 3, 5, 3];existing;546;0
5422777187;[0, 0, 3];existing;147;0
4279163554;[4, 4, 1];new;288;1
8095829781;[0, 4, 0, 4, 4, 4];new;780;1
3588846418;[2];new;36;0
1222004828;[3, 4, 0, 2, 4, 4, 3, 2];new;624;1
